date,weekday,close,rsi,rsi_sma,rsi_rainy,sma_rainy,both_rainy,only_rsi,only_sma,neither
2005-08-15,Monday,84.9142074584961,52.96309522174457,51.24682241944594,False,False,False,False,False,True
2005-09-01,Thursday,84.00211334228516,46.62716253523314,39.11072879905852,False,True,False,False,True,False
2005-09-15,Thursday,84.4547348022461,58.82324811106581,59.639589755490455,False,False,False,False,False,True
2005-10-03,Monday,84.43546295166016,45.940570127954,42.06656888458353,False,True,False,False,True,False
2005-10-17,Monday,82.03186798095703,37.29204914315651,30.927384577657477,True,True,True,False,False,False
2005-11-01,Tuesday,82.98226928710938,60.95252162424057,51.72396914163097,False,False,False,False,False,True
2005-11-15,Tuesday,84.87621307373047,74.90308737462664,72.70861382651067,False,False,False,False,False,True
2005-12-01,Thursday,87.25228118896484,71.39213106404652,81.03106921151566,False,False,False,False,False,True
2005-12-15,Thursday,87.76881408691406,52.32403255273211,58.0184340822678,False,False,False,False,False,True
2006-02-01,Wednesday,88.89179229736328,44.78448275862069,47.022402265229225,True,False,False,True,False,False
2006-02-15,Wednesday,88.76025390625,54.085783717323,49.141318168517486,False,False,False,False,False,True
2006-03-01,Wednesday,89.57029724121094,67.60540328520193,63.76036397899343,False,False,False,False,False,True
2006-03-15,Wednesday,90.53268432617188,59.699724384700936,50.70661272063957,False,False,False,False,False,True
2006-04-03,Monday,90.17671203613281,50.618320831764606,62.85713832672978,False,False,False,False,False,True
2006-04-17,Monday,89.43301391601562,39.506850335953544,43.23092259641377,True,True,True,False,False,False
2006-05-01,Monday,90.64246368408203,54.71417057880889,54.714701397488234,False,False,False,False,False,True
2006-05-15,Monday,90.01685333251953,45.33759031779158,56.260529793092694,False,False,False,False,False,True
2006-06-01,Thursday,89.48160552978516,43.1479929456513,32.486757392788824,True,True,True,False,False,False
2006-06-15,Thursday,87.66738891601562,44.92112328256776,44.065738681690064,True,True,True,False,False,False
2006-07-03,Monday,89.22784423828125,72.47521476296532,53.29262889868361,False,False,False,False,False,True
2006-07-17,Monday,86.11394500732422,42.99078175439118,55.060367478512525,True,False,False,True,False,False
2006-08-01,Tuesday,88.82283782958984,54.944878325889874,50.20265849621689,False,False,False,False,False,True
2006-08-15,Tuesday,89.80731201171875,62.56911368141856,62.22044082794067,False,False,False,False,False,True
2006-09-01,Friday,91.7552490234375,83.51372525027998,74.03361117757731,False,False,False,False,False,True
2006-09-15,Friday,92.53750610351562,71.70234128817752,60.46635827325885,False,False,False,False,False,True
2006-10-02,Monday,93.32290649414062,66.31697528691122,70.21156846940269,False,False,False,False,False,True
2006-10-16,Monday,95.95960235595703,81.1077590055251,77.37479644355749,False,False,False,False,False,True
2006-11-01,Wednesday,95.97364044189453,55.49273370518191,75.953811681879,False,False,False,False,False,True
2006-11-15,Wednesday,98.18958282470703,58.634995772432625,59.87843782133144,False,False,False,False,False,True
2006-12-01,Friday,98.32982635498047,63.0262253779203,65.42667956281737,False,False,False,False,False,True
2006-12-15,Friday,100.37265014648438,83.50627573639741,61.45184663654147,False,False,False,False,False,True
2007-02-01,Thursday,101.97337341308594,64.16136024505224,60.67448083261803,False,False,False,False,False,True
2007-02-15,Thursday,102.81246185302734,74.96522436723068,64.23260068691414,False,False,False,False,False,True
2007-03-01,Thursday,99.08220672607422,32.23016835223524,46.99826518654893,True,False,False,True,False,False
2007-03-15,Thursday,98.34881591796875,34.40322838346954,32.38398601795057,True,True,True,False,False,False
2007-04-02,Monday,100.64337158203125,75.92552652565794,65.38856469967546,False,False,False,False,False,True
2007-04-16,Monday,103.85742950439453,73.52158578184637,70.57406638172144,False,False,False,False,False,True
2007-05-01,Tuesday,105.25216674804688,77.12897855303396,81.30178635689688,False,False,False,False,False,True
2007-05-15,Tuesday,106.59724426269531,56.78740288516124,65.99995310411886,False,False,False,False,False,True
2007-06-01,Friday,109.08216857910156,70.22689518198052,61.65879239552438,False,False,False,False,False,True
2007-06-15,Friday,108.83419799804688,56.5127658110247,46.98756622910368,False,False,False,False,False,True
2007-07-02,Monday,107.92406463623047,59.3849902703454,48.52356146581854,False,False,False,False,False,True
2007-07-16,Monday,110.08557891845703,69.47152450158998,55.57764334540319,False,False,False,False,False,True
2007-08-01,Wednesday,104.11310577392578,27.386459799099143,36.90013702040828,True,True,True,False,False,False
2007-08-15,Wednesday,100.28070831298828,37.70237610914585,37.29553676309663,True,True,True,False,False,False
2007-09-17,Monday,105.30046081542969,53.32945213607717,53.91437696262624,False,False,False,False,False,True
2007-10-01,Monday,110.2292251586914,77.90790659630817,70.57514256642234,False,False,False,False,False,True
2007-10-15,Monday,110.73641967773438,65.08355923726053,70.05023406804719,False,False,False,False,False,True
2007-11-01,Thursday,107.89315032958984,35.97908412233099,41.23951026008791,True,True,True,False,False,False
2007-11-15,Thursday,103.97119903564453,34.107043976644164,38.22935195106023,True,True,True,False,False,False
2007-12-03,Monday,105.50000762939453,57.27349979955821,45.28341683259292,False,False,False,False,False,True
2007-12-17,Monday,103.63544464111328,55.18664329231004,60.637206412552246,False,False,False,False,False,True
2008-01-15,Tuesday,99.23004913330078,20.459625700768314,32.07609713750025,True,True,True,False,False,False
2008-02-01,Friday,100.24269104003906,48.92247854034159,39.33358351739197,False,True,False,False,True,False
2008-02-15,Friday,97.05400848388672,49.73888216367307,52.84599412284067,False,False,False,False,False,True
2008-03-03,Monday,95.87616729736328,49.118960045697136,55.35607071871516,False,False,False,False,False,True
2008-03-17,Monday,92.14169311523438,26.626187232193985,34.86800859122307,True,True,True,False,False,False
2008-04-01,Tuesday,98.59542083740234,58.61478127498426,54.713848381997096,False,False,False,False,False,True
2008-04-15,Tuesday,96.1632080078125,50.1644716825314,57.72827722497849,False,False,False,False,False,True
2008-05-01,Thursday,101.85041809082031,79.6773782994388,61.78561468639252,False,False,False,False,False,True
2008-05-15,Thursday,102.8680648803711,60.9900270892677,57.70363600435791,False,False,False,False,False,True
2008-06-02,Monday,100.2481918334961,43.60671305743219,45.77942750115442,True,False,False,True,False,False
2008-06-16,Monday,98.3211898803711,42.66744157264233,36.5268238540833,True,True,True,False,False,False
2008-07-01,Tuesday,93.11907196044922,30.778854297932114,26.79499996885725,True,True,True,False,False,False
2008-07-15,Tuesday,87.7587890625,22.958719011652192,23.06339668812878,True,True,True,False,False,False
2008-08-01,Friday,91.50875854492188,58.30893879303555,52.39314755881195,False,False,False,False,False,True
2008-08-15,Friday,94.41738891601562,65.025255275533,57.1190110912922,False,False,False,False,False,True
2008-09-15,Monday,87.10600280761719,36.10113862808542,40.7756207102193,True,True,True,False,False,False
2008-10-01,Wednesday,84.67013549804688,40.12700861354056,41.62628355795474,True,True,True,False,False,False
2008-10-15,Wednesday,65.6729736328125,26.671732522796347,26.20156403271659,True,True,True,False,False,False
2008-11-03,Monday,70.84542846679688,47.32531444910053,45.9428541889251,False,False,False,False,False,True
2008-11-17,Monday,62.35359191894531,39.54599883947882,47.22593092998263,True,False,False,True,False,False
2008-12-01,Monday,59.902320861816406,40.20846595455156,38.69976024179477,True,True,True,False,False,False
2008-12-15,Monday,64.01696014404297,54.17953815617279,57.445920708763296,False,False,False,False,False,True
2009-01-15,Thursday,62.07286071777344,43.62319022991248,48.28786865044101,True,False,False,True,False,False
2009-02-02,Monday,60.734256744384766,40.20617070692746,34.5331825076651,True,True,True,False,False,False
2009-03-02,Monday,51.923458099365234,14.531169966120558,27.449388520849787,True,True,True,False,False,False
2009-03-16,Monday,55.7919921875,46.16845997912505,37.48027369679836,False,True,False,False,True,False
2009-04-01,Wednesday,60.043067932128906,62.84183486397768,70.53967428869734,False,False,False,False,False,True
2009-04-15,Wednesday,63.146705627441406,59.21434297973731,59.95581473463675,False,False,False,False,False,True
2009-05-01,Friday,65.10221862792969,56.62804762867397,57.706245957028855,False,False,False,False,False,True
2009-05-15,Friday,65.70960998535156,58.61856610141811,65.26139665650447,False,False,False,False,False,True
2009-06-01,Monday,70.19842529296875,59.92150269251902,50.22550617465797,False,False,False,False,False,True
2009-06-15,Monday,68.8132553100586,56.211419783938794,65.25461551135028,False,False,False,False,False,True
2009-07-01,Wednesday,68.7773666381836,42.20960747818984,39.22030097236638,True,True,True,False,False,False
2009-07-15,Wednesday,69.47013092041016,61.05612251153847,45.1570501030936,False,False,False,False,False,True
2009-08-03,Monday,74.81856536865234,92.48031712140445,91.34490126725768,False,False,False,False,False,True
2009-08-17,Monday,73.2319107055664,51.75300231943977,69.15563583164908,False,False,False,False,False,True
2009-09-01,Tuesday,74.63978576660156,47.56894443858847,58.75743750851608,False,False,False,False,False,True
2009-09-15,Tuesday,78.7516860961914,63.1145003562625,64.91448808215254,False,False,False,False,False,True
2009-10-01,Thursday,77.06856536865234,44.331183192365195,65.975568934682,True,False,False,True,False,False
2009-10-15,Thursday,82.11310577392578,69.68542777290737,55.99812205828596,False,False,False,False,False,True
2009-11-02,Monday,78.0789566040039,41.099838891238875,49.20241098923127,True,False,False,True,False,False
2009-11-16,Monday,83.23580932617188,63.90030545180896,53.485933672024714,False,False,False,False,False,True
2009-12-01,Tuesday,83.30316162109375,57.506553294009095,66.27444904318851,False,False,False,False,False,True
2009-12-15,Tuesday,83.34059143066406,51.86325998478369,50.55803330285274,False,False,False,False,False,True
2010-01-15,Friday,85.51246643066406,56.871983258813266,70.86618802364015,False,False,False,False,False,True
2010-02-01,Monday,82.06608581542969,32.87004562220987,33.795016126761716,True,True,True,False,False,False
2010-03-01,Monday,84.19560241699219,81.24978217315676,64.25807105112695,False,False,False,False,False,True
2010-03-15,Monday,86.90455627441406,97.49186164801628,82.59086634867968,False,False,False,False,False,True
2010-04-01,Thursday,89.00787353515625,71.40223726293216,74.62442832357753,False,False,False,False,False,True
2010-04-15,Thursday,91.64483642578125,83.4296755307308,72.65087162305103,False,False,False,False,False,True
2010-05-03,Monday,90.9345932006836,51.66878810817537,55.34223017532663,False,False,False,False,False,True
2010-05-17,Monday,86.0988540649414,41.12812578359647,38.62387367296674,True,True,True,False,False,False
2010-06-01,Tuesday,81.24800109863281,31.30636254600084,34.87086295004593,True,True,True,False,False,False
2010-06-15,Tuesday,84.62548828125,58.75946356553718,46.83521923852479,False,False,False,False,False,True
2010-07-01,Thursday,78.01326751708984,25.10936639010798,45.356223332852935,True,False,False,True,False,False
2010-07-15,Thursday,83.26678466796875,58.296594443235186,43.598671868824276,False,True,False,False,True,False
2010-08-02,Monday,85.60505676269531,60.64556561879244,65.44408215907995,False,False,False,False,False,True
2010-08-16,Monday,82.18872833251953,35.00444297871951,53.410331363408964,True,False,False,True,False,False
2010-09-01,Wednesday,82.340576171875,49.37536319313125,27.659943611460132,False,True,False,False,True,False
2010-09-15,Wednesday,85.84797668457031,74.96480919662365,63.31225548594246,False,False,False,False,False,True
2010-10-01,Friday,87.475341796875,65.02080788372186,70.9651196118238,False,False,False,False,False,True
2010-10-15,Friday,89.83378601074219,73.0205329744569,68.2224962568563,False,False,False,False,False,True
2010-11-01,Monday,90.46727752685547,62.218975849882604,67.40875370211936,False,False,False,False,False,True
2010-11-15,Monday,91.61214447021484,57.84472758311496,73.70479086773557,False,False,False,False,False,True
2010-12-01,Wednesday,92.3601303100586,46.26988927142458,41.962835354832826,False,True,False,False,True,False
2010-12-15,Wednesday,94.71853637695312,70.6564336170082,69.77309637909251,False,False,False,False,False,True
2011-01-03,Monday,97.48009490966797,81.19426562931955,81.87621787946136,False,False,False,False,False,True
2011-02-01,Tuesday,100.31129455566406,64.84323232935792,63.25854888347481,False,False,False,False,False,True
2011-02-15,Tuesday,102.05294799804688,67.00622031226109,69.3263980080911,False,False,False,False,False,True
2011-03-01,Tuesday,100.45701599121094,42.83194825084987,57.52307631025347,True,False,False,True,False,False
2011-03-15,Tuesday,98.63863372802734,42.350808107292515,42.820083821552835,True,True,True,False,False,False
2011-04-01,Friday,102.60416412353516,63.80112071988718,54.20031838033562,False,False,False,False,False,True
2011-04-15,Friday,101.74879455566406,59.04421579062969,65.69955529874133,False,False,False,False,False,True
2011-05-02,Monday,104.96985626220703,69.95742256761571,61.13818250929707,False,False,False,False,False,True
2011-05-16,Monday,102.63499450683594,42.50951381066938,58.510519133213215,True,False,False,True,False,False
2011-06-01,Wednesday,101.61778259277344,39.93707497893067,41.71277728869868,True,True,True,False,False,False
2011-06-15,Wednesday,97.88045501708984,32.99536373429444,32.0592763519337,True,True,True,False,False,False
2011-07-01,Friday,103.7091064453125,70.50017189152024,55.216401588045564,False,False,False,False,False,True
2011-07-15,Friday,101.98218536376953,66.44181509061445,65.73947364068589,False,False,False,False,False,True
2011-08-01,Monday,99.72863006591797,40.015138362834115,42.92296954531621,True,True,True,False,False,False
2011-08-15,Monday,93.4094467163086,34.563968778371716,24.17309928790121,True,True,True,False,False,False
2011-09-01,Thursday,93.65725708007812,55.61751489954972,55.44703205914164,False,False,False,False,False,True
2011-09-15,Thursday,94.0367202758789,60.57490322121236,55.686534490800184,False,False,False,False,False,True
2011-10-03,Monday,85.5714340209961,36.73582746266006,44.78123939685107,True,True,True,False,False,False
2011-10-17,Monday,93.58914947509766,55.085114748072286,56.02914824920061,False,False,False,False,False,True
2011-11-01,Tuesday,94.9669189453125,52.2768480399333,67.76777178127219,False,False,False,False,False,True
2011-11-15,Tuesday,98.14289855957031,53.13158916640169,54.57581752441842,False,False,False,False,False,True
2011-12-01,Thursday,97.27884674072266,51.43999485840195,38.96540562253482,False,True,False,False,True,False
2011-12-15,Thursday,95.1070327758789,64.39845307114288,59.84888551679517,False,False,False,False,False,True
2012-02-01,Wednesday,103.77094268798828,70.26049448573339,73.67321872977537,False,False,False,False,False,True
2012-02-15,Wednesday,105.40817260742188,67.67799025295295,71.60851199861581,False,False,False,False,False,True
2012-03-01,Thursday,107.89141082763672,64.94291553267374,68.11651526054659,False,False,False,False,False,True
2012-03-15,Thursday,110.23363494873047,67.02619738078695,60.71475294874569,False,False,False,False,False,True
2012-04-02,Monday,111.59788513183594,63.66334384298688,71.14348704224197,False,False,False,False,False,True
2012-04-16,Monday,107.82919311523438,33.1858549467712,39.80960026760839,True,True,True,False,False,False
2012-05-01,Tuesday,110.73246002197266,64.06017943006711,50.77553182257166,False,False,False,False,False,True
2012-05-15,Tuesday,104.91023254394531,22.79081724697818,38.52100921794551,True,True,True,False,False,False
2012-06-01,Friday,100.83466339111328,27.048621546098133,30.424031939164273,True,True,True,False,False,False
2012-06-15,Friday,106.08650970458984,57.19192996806624,53.468984273649106,False,False,False,False,False,True
2012-07-02,Monday,107.96083068847656,62.19641477156388,58.53973733163081,False,False,False,False,False,True
2012-07-16,Monday,107.10665130615234,65.39285035548782,53.54445675871385,False,False,False,False,False,True
2012-08-01,Wednesday,108.81494903564453,64.06871426537529,54.292818998771295,False,False,False,False,False,True
2012-08-15,Wednesday,111.47229766845703,76.55610710874768,71.03565393701444,False,False,False,False,False,True
2012-09-17,Monday,116.05138397216797,74.38994703296842,68.19700317133693,False,False,False,False,False,True
2012-10-01,Monday,114.77062225341797,56.64525791124828,64.27766971866392,False,False,False,False,False,True
2012-10-15,Monday,114.55597686767578,49.8958502002035,42.79344061729263,False,True,False,False,True,False
2012-11-01,Thursday,113.5621109008789,47.96405552844244,36.64377518107763,False,True,False,False,True,False
2012-11-15,Thursday,107.89312744140625,28.47885410399239,26.89428453955954,True,True,True,False,False,False
2012-12-03,Monday,112.46487426757812,63.51990652573724,56.289398449932115,False,False,False,False,False,True
2012-12-17,Monday,114.30950164794922,71.34043693076968,70.54487692909142,False,False,False,False,False,True
2013-01-15,Tuesday,117.76261901855469,69.86531540960782,62.95710449771052,False,False,False,False,False,True
2013-02-01,Friday,121.10164642333984,81.16658287270391,84.20471042663912,False,False,False,False,False,True
2013-02-15,Friday,121.79826354980469,62.46965581187302,65.00226724577018,False,False,False,False,False,True
2013-03-01,Friday,121.79826354980469,51.21410530478547,50.88120213430222,False,False,False,False,False,True
2013-03-15,Friday,125.33193969726562,90.72373171587134,68.25436489137175,False,False,False,False,False,True
2013-04-01,Monday,125.50887298583984,53.75777437709715,61.1423110712434,False,False,False,False,False,True
2013-04-15,Monday,124.76084899902344,50.60120933336288,58.322675045008964,False,False,False,False,False,True
2013-05-01,Wednesday,127.30245208740234,47.34392452048658,55.03323771662717,False,False,False,False,False,True
2013-05-15,Wednesday,133.60797119140625,81.9869621528737,81.61154531641866,False,False,False,False,False,True
2013-06-03,Monday,132.1844940185547,53.10859667234041,61.95976725817688,False,False,False,False,False,True
2013-06-17,Monday,132.25689697265625,45.20141356592562,42.313146081601175,False,True,False,False,True,False
2013-07-01,Monday,130.4663543701172,47.97874549986153,43.446203132969565,False,True,False,False,True,False
2013-07-15,Monday,135.9563751220703,93.62690946238092,66.53042865097106,False,False,False,False,False,True
2013-08-01,Thursday,137.98577880859375,71.25462560900138,75.01422445285856,False,False,False,False,False,True
2013-08-15,Thursday,134.5252227783203,35.91331088463329,49.64701706298216,True,False,False,True,False,False
2013-09-16,Monday,137.70278930664062,68.5934291748285,62.53507074108314,False,False,False,False,False,True
2013-10-01,Tuesday,137.5858917236328,53.35281065333347,63.8995672988651,False,False,False,False,False,True
2013-10-15,Tuesday,137.87840270996094,51.968960977112914,41.73711929443381,False,True,False,False,True,False
2013-11-01,Friday,143.16761779785156,71.61595868588577,76.82880967038966,False,False,False,False,False,True
2013-11-15,Friday,146.28761291503906,64.80564609698115,60.492451825302474,False,False,False,False,False,True
2013-12-02,Monday,146.6776123046875,68.5982768713834,68.67964497421565,False,False,False,False,False,True
2013-12-16,Monday,145.61322021484375,42.60208103421095,49.28833614549384,True,False,False,True,False,False
2014-01-15,Wednesday,150.84768676757812,57.60777781063436,64.65096061772314,False,False,False,False,False,True
2014-02-03,Monday,142.27842712402344,31.80061732971447,34.787442143621874,True,True,True,False,False,False
2014-03-03,Monday,151.10906982421875,73.46549288197536,82.06689994183952,False,False,False,False,False,True
2014-03-17,Monday,152.21188354492188,56.52931228953611,63.47055248480844,False,False,False,False,False,True
2014-04-01,Tuesday,154.45909118652344,55.80201265946191,45.98107936879937,False,False,False,False,False,True
2014-04-15,Tuesday,151.13595581054688,48.09858398253649,44.51146566601659,False,True,False,False,True,False
2014-05-01,Thursday,154.52474975585938,70.79671570959644,54.74868018852478,False,False,False,False,False,True
2014-05-15,Thursday,153.76158142089844,55.31052744909962,57.789678235131056,False,False,False,False,False,True
2014-06-02,Monday,158.27432250976562,64.27887135858084,64.15362460993336,False,False,False,False,False,True
2014-06-16,Monday,159.4148406982422,68.79188703621462,81.54208501222948,False,False,False,False,False,True
2014-07-01,Tuesday,162.43768310546875,67.37670296556189,62.45803282634332,False,False,False,False,False,True
2014-07-15,Tuesday,162.6025390625,63.705325721435834,61.10419139803774,False,False,False,False,False,True
2014-08-01,Friday,158.70297241210938,30.970132761697442,47.20748767317025,True,False,False,True,False,False
2014-08-15,Friday,161.35768127441406,43.085086745606105,35.48664679419046,True,True,True,False,False,False
2014-09-15,Monday,164.0452880859375,40.43828399689013,60.600562523870565,True,False,False,True,False,False
2014-10-01,Wednesday,160.97714233398438,35.146276958311745,42.87576024260938,True,True,True,False,False,False
2014-10-15,Wednesday,154.41712951660156,29.947410327675257,32.786941804043515,True,True,True,False,False,False
2014-11-03,Monday,167.12307739257812,83.77363696905537,65.50586074888818,False,False,False,False,False,True
2014-11-17,Monday,169.2765655517578,85.47508821484729,86.66732530662577,False,False,False,False,False,True
2014-12-01,Monday,170.4279327392578,62.824099634757495,82.44781340600488,False,False,False,False,False,True
2014-12-15,Monday,165.25111389160156,25.48940553540966,47.04608033397325,True,False,False,True,False,False
2015-01-15,Thursday,165.75506591796875,30.819856998510872,44.438431126150995,True,True,True,False,False,False
2015-02-02,Monday,168.1703643798828,48.5096310659856,48.33825809354365,False,False,False,False,False,True
2015-03-02,Monday,176.5572052001953,86.72692099527522,81.74931659837738,False,False,False,False,False,True
2015-03-16,Monday,173.71719360351562,41.39597760891739,36.1984777625345,True,True,True,False,False,False
2015-04-01,Wednesday,172.08326721191406,48.83424064081527,49.94404328931637,False,False,False,False,False,True
2015-04-15,Wednesday,176.04031372070312,66.98139486760456,51.752240912271546,False,False,False,False,False,True
2015-05-01,Friday,176.28289794921875,55.50310418254884,59.623480784632314,False,False,False,False,False,True
2015-05-15,Friday,177.72178649902344,54.77948469516664,51.7322664192684,False,False,False,False,False,True
2015-06-01,Monday,176.99395751953125,54.21799519811772,58.05338177817401,False,False,False,False,False,True
2015-06-15,Monday,174.93600463867188,44.2928484823091,38.620317476239116,True,True,True,False,False,False
2015-07-01,Wednesday,174.4335174560547,40.88219776706014,49.05499000069541,True,False,False,True,False,False
2015-07-15,Wednesday,177.04786682128906,50.29013020898187,42.102216263153764,False,True,False,False,True,False
2015-08-03,Monday,176.35853576660156,46.552810138826786,55.958891220373296,False,False,False,False,False,True
2015-08-17,Monday,177.03109741210938,54.96059593467815,47.82606033207893,False,False,False,False,False,True
2015-09-01,Tuesday,161.21023559570312,30.957150919058364,29.537404529333326,True,True,True,False,False,False
2015-09-15,Tuesday,166.83413696289062,64.39415943865757,45.94183499270918,False,False,False,False,False,True
2015-10-01,Thursday,162.35247802734375,41.890278998403716,42.86411268661789,True,True,True,False,False,False
2015-10-15,Thursday,170.98854064941406,68.99996821902293,63.009677776442565,False,False,False,False,False,True
2015-11-02,Monday,177.78244018554688,76.74055364758634,73.20582292955302,False,False,False,False,False,True
2015-11-16,Monday,173.7517547607422,47.412944904831456,55.69652103171994,False,False,False,False,False,True
2015-12-01,Tuesday,178.02748107910156,56.19889605445596,48.92157123396045,False,False,False,False,False,True
2015-12-15,Tuesday,173.25314331054688,41.05936703761255,43.48928388481735,True,True,True,False,False,False
2016-01-15,Friday,159.6466064453125,22.600447749445266,28.425965019788002,True,True,True,False,False,False
2016-02-01,Monday,164.61077880859375,52.244948584389476,39.62905177802329,False,True,False,False,True,False
2016-03-01,Tuesday,168.40194702148438,72.27673125756087,60.061480064022696,False,False,False,False,False,True
2016-03-15,Tuesday,171.85311889648438,74.25575518580757,70.58809834930932,False,False,False,False,False,True
2016-04-01,Friday,176.79803466796875,74.8244284440413,73.55859926043931,False,False,False,False,False,True
2016-04-15,Friday,177.5328369140625,63.07596557914174,56.375170937245386,False,False,False,False,False,True
2016-05-02,Monday,177.6951904296875,58.88991972393584,63.554153271786205,False,False,False,False,False,True
